id	text	count
Re7801	Duster Expression 4x4	1
Re7804	Duster Luxe Privilege 4x4	1
Re7807	Duster Luxe Privilege 4x4	1
Re7810	Duster Luxe Privilege 4x4	1
Re7813	Duster Privilege 4x4	1
Re7818	Duster Privilege 4x4	1
Re7820	Duster Privilege 4x4	1
Re7823	Duster Privilege 4x4	1
Mt28599	Eclipse_Cross Instyle	1
Mt28600	Eclipse_Cross Instyle	1
Mt28598	Eclipse_Cross Intense	1
Mt28597	Eclipse_Cross Invite	1
Mt28601	Eclipse_Cross Ultimate	1
Fo28918	EcoSport Ambiente	1
Fo28921	EcoSport Titanium	1
Fo28927	EcoSport Titanium	1
Fo3056	EcoSport Titanium	1
Fo3054	EcoSport Titanium Plus	1
Fo28920	EcoSport Titanium Plus	1
Fo28926	EcoSport Titanium Plus	1
Fo28924	EcoSport Trend	1
Fo28925	EcoSport Trend	1
Fo28919	EcoSport Trend	1
Fo3062	EcoSport Trend	1
Fo3063	EcoSport Trend	1
Fo3059	EcoSport Trend Plus	1
Fo3060	EcoSport Trend Plus	1
Fo3061	EcoSport Trend Plus	1
Fo28922	EcoSport Trend Plus	1
Fo28923	EcoSport Trend Plus	1
Fo28928	EcoSport Trend Plus	1
MB26295	E-Klasse E 200 4MATIC Exclusive	1
MB27771	E-Klasse E 200 4MATIC Premium	1
MB27403	E-Klasse E 200 4MATIC Sport	1
MB26599	E-Klasse E 200 4MATIC Sport	1
MB25492	E-Klasse E 200 4MATIC Sport	1
MB26294	E-Klasse E 200 4MATIC Sport Plus	1
MB26107	E-Klasse E 200 Avantgarde	1
MB27770	E-Klasse E 200 Premium	1
MB26108	E-Klasse E 200 Sport	1
MB20590	E-Klasse E 200 Sport	1
MB26292	E-Klasse E 200 Sport Plus	1
MB29427	E-Klasse E 200d Premium	1
MB29942	E-Klasse E 200d Premium	1
MB26160	E-Klasse E 220d 4MATIC All-Terrain Luxury	1
MB29428	E-Klasse E 220d 4MATIC Exclusive	1
MB30737	E-Klasse E 220d 4MATIC Premium	1
MB25790	E-Klasse E 220d 4MATIC Sport	1
MB26109	E-Klasse E 300 Avantgarde	1
MB27404	E-Klasse E 300 Avantgarde	1
MB27405	E-Klasse E 300 Sport	1
MB26110	E-Klasse E 300 Sport	1
MB25791	E-Klasse E 350 E Luxury	1
MB26111	E-Klasse E 400 Sport 4MATIC	1
MB29948	E-Klasse E 400d 4MATIC All-Terrain Luxury	1
MB29943	E-Klasse E 400d 4MATIC Luxury	1
MB25497	E-Klasse E 400d 4MATIC Luxury	1
MB25498	E-Klasse E 400d 4MATIC Sport	1
MB29944	E-Klasse E 400d 4MATIC Sport	1
MB29945	E-Klasse E 450 4MATIC Luxury	1
MB29429	E-Klasse E 450 4MATIC Luxury	1
MB29430	E-Klasse E 450 4MATIC Sport	1
MB29946	E-Klasse E 450 4MATIC Sport	1
MB29947	E-Klasse Mercedes-AMG E 53 4MATIC	1
MB29431	E-Klasse Mercedes-AMG E 53 4MATIC	1
MB29446	E-Klasse Mercedes-AMG E 53 4MATIC+	1
MB29448	E-Klasse Mercedes-AMG E 53 4MATIC+	1
MB26297	E-Klasse Mercedes-AMG E 63 4MATIC+	1
MB26050	E-Klasse Mercedes-AMG E 63S 4MATIC+	1
Hy26318	Elantra Active	1
Hy25394	Elantra Active	1
Hy25396	Elantra Active	1
Hy25392	Elantra Base	1
Hy25393	Elantra Base	1
Hy26319	Elantra Family	1
Hy26320	Elantra Family	1
Hy25391	Elantra Start	1
Ge29771	Emgrand_7 Comfort	1
Ge30047	Emgrand_7 Комфорт	1
Ge30048	Emgrand_7 Люкс	1
Ge26019	Emgrand_GT Comfort	1
Ge26020	Emgrand_GT Flagship	1
Ge26018	Emgrand_GT Standard	1
Ge25056	Emgrand_X7 Comfort	1
Ge3478	Emgrand_X7 Comfort	1
Ge3480	Emgrand_X7 Luxury	1
Ge25057	Emgrand_X7 Luxury	1
Ge25055	Emgrand_X7 Standard	1
Ja28860	E-Pace HSE	1
Ja28870	E-Pace HSE	1
Ja29868	E-Pace HSE	1
Ja29871	E-Pace R-Dynamic HSE	1
Ja28867	E-Pace R-Dynamic HSE	1
Ja28863	E-Pace R-Dynamic HSE	1
Ja28877	E-Pace R-Dynamic HSE	1
Ja28873	E-Pace R-Dynamic HSE	1
Ja28875	E-Pace R-Dynamic S	1
Ja28865	E-Pace R-Dynamic S	1
Ja28861	E-Pace R-Dynamic S	1
Ja28871	E-Pace R-Dynamic S	1
Ja28855	E-Pace R-Dynamic S	1
Ja29869	E-Pace R-Dynamic S	1
Ja29870	E-Pace R-Dynamic SE	1
Ja28856	E-Pace R-Dynamic SE	1
Ja28872	E-Pace R-Dynamic SE	1
Ja28862	E-Pace R-Dynamic SE	1
Ja28866	E-Pace R-Dynamic SE	1
Ja28876	E-Pace R-Dynamic SE	1
Ja28868	E-Pace S	1
Ja28858	E-Pace S	1
Ja28853	E-Pace S	1
Ja29866	E-Pace S	1
Ja29867	E-Pace SE	1
Ja28854	E-Pace SE	1
Ja28859	E-Pace SE	1
Ja28869	E-Pace SE	1
Ja28857	E-Pace Standard	1
Ja28851	E-Pace Standard	1
Ja28852	E-Pace Standard	1
Ja29865	E-Pace Standard	1
Le29118	ES_200 Comfort	1
Le29119	ES_200 Executive	1
Le29120	ES_250 Comfort	1
Le29121	ES_250 Executive	1
Le29123	ES_250 Luxury	1
Le29122	ES_250 Premium	1
Le29124	ES_350 F Sport	1
Le29125	ES_350 Luxury	1
Ca2145	Escalade Luxury	1
Ca2144	Escalade Luxury ESV	1
Ca2147	Escalade Platinum	1
Ca2146	Escalade Platinum ESV	1
Ca2148	Escalade Premium	1
Ca2149	Escalade Premium ESV	1
Fo20147	Explorer Limited	1
Fo20148	Explorer Limited Plus	1
Fo20146	Explorer XLT	1
Fo3084	Fiesta Titanium	1
Fo3085	Fiesta Titanium	1
Fo3102	Fiesta Trend	1
Fo3103	Fiesta Trend	1
Fo3104	Fiesta Trend	1
Fo3105	Fiesta Trend	1
Fo26012	Fiesta White and black	1
Fo26013	Fiesta White and black	1
Fo20554	Focus Ambiente	1
Fo28916	Focus Special Edition	1
Fo28917	Focus Special Edition	1
Fo28908	Focus Special Edition	1
Fo28909	Focus Special Edition	1
Fo28912	Focus Special Edition	1
Fo28913	Focus Special Edition	1
Fo20559	Focus Titanium	1
Fo20560	Focus Titanium	1
Fo20561	Focus Titanium	1
Fo20566	Focus Titanium	1
Fo20567	Focus Titanium	1
Fo20568	Focus Titanium	1
Fo20551	Focus Titanium	1
Fo20552	Focus Titanium	1
Fo20553	Focus Titanium	1
Fo28914	Focus Trend	1
Fo28915	Focus Trend	1
Fo28910	Focus Trend	1
Fo28911	Focus Trend	1
Fo28906	Focus Trend	1
Fo28907	Focus Trend	1
Fo26014	Focus White and black	1
Fo26015	Focus White and black	1
Fo26016	Focus White and black	1
Fo26017	Focus White and black	1
Sb29172	Forester 60th Anniversary NF	1
Sb27406	Forester Base 1A 30/10/2017	1
Sb29899	Forester Comfort VF	1
Sb27408	Forester Comfort VF 30/10/2017	1
Sb27409	Forester Comfort VF 30/10/2017	1
Sb27410	Forester Comfort+ BT 30/10/2017	1
Sb29900	Forester Elegance BT	1
Sb29901	Forester Elegance ES LT	1
Sb27412	Forester Elegance LS 30/10/2017	1
Sb29902	Forester Elegance+ ES LT	1
Sb27413	Forester Elegance+ LL 30/10/2017	1
Sb29903	Forester Premium ES FR	1
Sb27414	Forester Premium FT 30/10/2017	1
Sb29898	Forester Standard VF	1
Sb27407	Forester Standard VF 30/10/2017	1
To29757	Fortuner TRD	1
To27859	Fortuner Комфорт	1
To27031	Fortuner Престиж	1
To27858	Fortuner Стандарт	1
To27030	Fortuner Элеганс	1
Sm25830	ForTwo Cabrio Brabus	1
Sm25829	ForTwo Cabrio turbo	1
Sm25828	ForTwo Coupe Brabus	1
Sm25827	ForTwo Coupe turbo	1
Sm20303	ForTwo Pure	1
Ja26196	F-Pace Portfolio	1
Ja26630	F-Pace Portfolio	1
Ja26194	F-Pace Prestige	1
Ja25267	F-Pace Prestige	1
Ja29862	F-Pace Prestige	1
Ja29861	F-Pace Pure	1
Ja25266	F-Pace Pure	1
Ja26195	F-Pace R-Sport	1
Ja26629	F-Pace R-Sport	1
Ja29863	F-Pace R-Sport	1
Ja26200	F-Pace S	1
Ja25268	F-Pace S	1
Ja29864	F-Pace SVR	1
Ja4128	F-Type F-Type	1
Ja4129	F-Type F-Type	1
Ja26330	F-Type F-Type	1
Ja26032	F-Type F-Type	1
Ja26332	F-Type F-Type	1
Ja26026	F-Type F-Type	1
Ja26024	F-Type F-Type	1
Ja26034	F-Type F-Type	1
Ja4120	F-Type F-Type R	1
Ja4121	F-Type F-Type R	1
Ja26035	F-Type F-Type R-Dynamic	1
Ja26025	F-Type F-Type R-Dynamic	1
Ja26023	F-Type F-Type R-Dynamic	1
Ja26027	F-Type F-Type R-Dynamic	1
Ja26031	F-Type F-Type R-Dynamic	1
Ja26333	F-Type F-Type R-Dynamic	1
Ja26033	F-Type F-Type R-Dynamic	1
Ja26331	F-Type F-Type R-Dynamic	1
Ja26030	F-Type F-Type SVR	1
Ja25058	F-Type F-Type SVR	1
Fi27250	Fullback LX AT Active	1
Fi27251	Fullback LX AT Active+	1
Fi27253	Fullback LX Dynamic	1
Fi27252	Fullback LX Dynamic+	1
Fi28905	Fullback LX Dynamic+ (Xenon)	1
Fi27248	Fullback LX MT Active	1
Fi27249	Fullback LX MT Active+	1
Fi25579	Fullback SX Base	1
Fi27247	Fullback SX Base+	1
GN28638	G70 Advance	1
GN28641	G70 Advance	1
GN28637	G70 Elegance	1
GN28636	G70 Premier	1
GN28643	G70 Sport	1
GN28642	G70 Supreme	1
GN28640	G70 Supreme	1
GN27609	G80 Advance	1
GN27608	G80 Business	1
GN28456	G80 Business	1
GN27611	G80 Luxury	1
GN27610	G80 Premium	1
GN27612	G80 Ultimate	1
GN27603	G90 Elite	1
GN27604	G90 Elite	1
GN27607	G90 G90L	1
GN27602	G90 Premier	1
GN27605	G90 Royal	1
GN27606	G90 Royal	1
Ra26238	Gentra Comfort AT	1
Ra20286	Gentra Comfort MT	1
Ra20292	Gentra Elegant AT	1
Ra20291	Gentra Elegant MT	1
Ra26240	Gentra Optimum AT	1
Ra26239	Gentra Optimum MT	1
MB25005	G-Klasse G 500	1
MB28515	G-Klasse Mercedes-AMG G 63	1
MB5940	GLA-Klasse GLA 200  "Особая серия"	1
MB5942	GLA-Klasse GLA 250 4MATIC «Особая серия»	1
MB5943	GLA-Klasse Mercedes-AMG GLA 45 4MATIC «Особая серия»	1
MB25501	GLC_купе GLC 220d 4MATIC	1
MB25503	GLC_купе GLC 250 4MATIC	1
MB25857	GLC_купе GLC 250d 4MATIC Sport	1
MB25504	GLC_купе GLC 300 4MATIC Sport	1
MB25687	GLC_купе Mercedes-AMG GLC 43 4MATIC	1
MB26602	GLC_купе Mercedes-AMG GLC 63 4MATIC+	1
MB26603	GLC_купе Mercedes-AMG GLC 63S 4MATIC+	1
MB5981	GLC-Klasse GLC 220d 4MATIC «Особая серия»	1
MB27773	GLC-Klasse GLC 220d 4MATIC Premium	1
MB5982	GLC-Klasse GLC 250 4MATIC «Особая серия»	1
MB27775	GLC-Klasse GLC 250 4MATIC Premium	1
MB27774	GLC-Klasse GLC 250d 4MATIC Sport	1
MB30414	GLC-Klasse GLC 300 4MATIC Sport	1
MB27776	GLC-Klasse GLC 300 4MATIC Sport Plus	1
MB25325	GLC-Klasse GLC 350e 4MATIC	1
MB25326	GLC-Klasse Mercedes-AMG GLC 43 4MATIC	1
MB26600	GLC-Klasse Mercedes-AMG GLC 63 4MATIC+	1
MB26601	GLC-Klasse Mercedes-AMG GLC 63S 4MATIC+	1
MB30020	GLE-Klasse GLE 300d 4MATIC Premium	1
MB30019	GLE-Klasse GLE 300d 4MATIC Sport	1
MB30741	GLE-Klasse GLE 400d 4MATIC Black Line	1
MB30740	GLE-Klasse GLE 400d 4MATIC Sport	1
MB30021	GLE-Klasse GLE 450 4MATIC Sport Plus	1
MB5953	GLE-Klasse_Coupe GLE 350 d 4MATIC «Особая серия»	1
MB29445	GLE-Klasse_Coupe GLE 350d 4MATIC купе Limited Edition	1
MB5954	GLE-Klasse_Coupe GLE 400 4MATIC «Особая серия»	1
MB25375	GLE-Klasse_Coupe Mercedes-AMG GLE 43 4MATIC	1
MB5956	GLE-Klasse_Coupe Mercedes-AMG GLE 63 4MATIC	1
MB5957	GLE-Klasse_Coupe Mercedes-AMG GLE 63 S 4MATIC	1
MB20591	GLS-Klasse GLS 350d 4matic	1
MB20592	GLS-Klasse GLS 400 4matic	1
MB20593	GLS-Klasse GLS 500 4matic	1
MB20594	GLS-Klasse Mercedes-AMG GLS 63 4matic	1
VW29733	Golf Comfortline	1
VW29736	Golf Highline	1
VW29735	Golf R-Line	1
VW29732	Golf Trendline	1
Ci25729	Grand_C4_Picasso Feel BlueHDi	1
Ci25726	Grand_C4_Picasso Feel THP	1
Ci29360	Grand_C4_Picasso Fleet Edition	1
Ci25728	Grand_C4_Picasso Live BlueHDi	1
Ci26275	Grand_C4_Picasso Live HDi	1
Ci25725	Grand_C4_Picasso Live THP	1
Ci25730	Grand_C4_Picasso Shine BlueHDi	1
Ci25727	Grand_C4_Picasso Shine THP	1
Ci29358	Grand_C4_Picasso Summer White	1
Ci29359	Grand_C4_Picasso Summer White	1
Ci29982	Grand_C4_Spacetourer Feel BlueHDi	1
Ci29983	Grand_C4_Spacetourer Feel THP	1
Ci29984	Grand_C4_Spacetourer Fleet Edition	1
Ci29985	Grand_C4_Spacetourer Live BlueHDi	1
Ci29986	Grand_C4_Spacetourer Live HDi	1
Ci29987	Grand_C4_Spacetourer Live THP	1
Ci29988	Grand_C4_Spacetourer Shine BlueHDi	1
Ci29989	Grand_C4_Spacetourer Shine THP	1
Ci29990	Grand_C4_Spacetourer Summer White	1
Ci29991	Grand_C4_Spacetourer Summer White	1
Je4254	Grand_Cherokee Laredo	1
Je4264	Grand_Cherokee Limited	1
Je4279	Grand_Cherokee Overland	1
Je4286	Grand_Cherokee SRT	1
Je27643	Grand_Cherokee Trailhawk	1
La29661	Granta Classic	1
La29675	Granta Classic	1
La29631	Granta Classic	1
La29646	Granta Classic	1
La26347	Granta Classic	1
La26352	Granta Classic	1
La29647	Granta Classic/Optima	1
La29641	Granta Classic/Optima	1
La29655	Granta Classic/Optima	1
La29632	Granta Classic/Optima	1
La29676	Granta Classic/Optima	1
La29670	Granta Classic/Optima	1
La29662	Granta Classic/Optima	1
La29684	Granta Classic/Optima	1
La26353	Granta Classic/Start	1
La26348	Granta Classic/Start	1
La26356	Granta Classic/Start	1
La26360	Granta Comfort	1
La26337	Granta Comfort	1
La26342	Granta Comfort	1
La29685	Granta Comfort	1
La29679	Granta Comfort	1
La29681	Granta Comfort	1
La29663	Granta Comfort	1
La29665	Granta Comfort	1
La29667	Granta Comfort	1
La29671	Granta Comfort	1
La29677	Granta Comfort	1
La29633	Granta Comfort	1
La29636	Granta Comfort	1
La29638	Granta Comfort	1
La29656	Granta Comfort	1
La29650	Granta Comfort	1
La29652	Granta Comfort	1
La29642	Granta Comfort	1
La29648	Granta Comfort	1
La26354	Granta Comfort/Multimedia	1
La26338	Granta Comfort/Optima	1
La26339	Granta Comfort/Optima	1
La26355	Granta Comfort/Optima Multimedia	1
La26344	Granta Luxe	1
La26357	Granta Luxe	1
La26362	Granta Luxe	1
La29649	Granta Luxe	1
La29643	Granta Luxe	1
La29653	Granta Luxe	1
La29651	Granta Luxe	1
La29657	Granta Luxe	1
La29639	Granta Luxe	1
La29637	Granta Luxe	1
La29634	Granta Luxe	1
La29678	Granta Luxe	1
La29672	Granta Luxe	1
La29668	Granta Luxe	1
La29666	Granta Luxe	1
La29664	Granta Luxe	1
La29682	Granta Luxe	1
La29680	Granta Luxe	1
La29686	Granta Luxe	1
La29687	Granta Luxe/Prestige	1
La29683	Granta Luxe/Prestige	1
La29669	Granta Luxe/Prestige	1
La29673	Granta Luxe/Prestige	1
La29640	Granta Luxe/Prestige	1
La29658	Granta Luxe/Prestige	1
La29654	Granta Luxe/Prestige	1
La29644	Granta Luxe/Prestige	1
La26361	Granta Luxe/Prestige	1
La26346	Granta Standard	1
La26350	Granta Standard	1
La29645	Granta Standard	1
La29660	Granta Standard	1
La29630	Granta Standard	1
La29674	Granta Standard	1
La26351	Granta Standard/Plus	1
La25810	Granta_Sport Drive Active	1
La25925	Granta_Sport Sport	1
Le5409	GX_460 Comfort 5S	1
Le5410	GX_460 Executive 5S	1
Le25586	GX_460 Executive 5S Sport	1
Le5411	GX_460 Executive 7S	1
Le5414	GX_460 Luxury 7S	1
Le5417	GX_460 Premium 7S	1
Le25587	GX_460 Premium 7S Sport	1
Hy28929	H-1 Active	1
Hy28930	H-1 Active	1
Hy26937	H-1 Active	1
Hy26938	H-1 Business	1
Hy28932	H-1 Business	1
Hy26939	H-1 Comfort D	1
Hy28931	H-1 Family	1
Hv25540	H2 Elite	1
Hv20470	H2 Elite	1
Hv20471	H2 Elite	1
Hv25539	H2 Lux	1
Hv27659	H2 Lux	1
Hv27660	H2 Lux	1
Br2081	H230 Comfort	1
Br2082	H230 Deluxe	1
Br2083	H230 Deluxe	1
Hv28945	H6 City	1
Hv20475	H6 Elite	1
Hv20476	H6 Elite	1
Hv25542	H6 Elite	1
Hv25541	H6 Lux	1
Hv20472	H6 Lux	1
Hv20473	H6 Lux	1
Hv27523	H6_Coupe City	1
Hv27525	H6_Coupe Elite	1
Hv27524	H6_Coupe Lux	1
Hv27521	H9 Elite	1
Hv27522	H9 Elite	1
To25951	Highlander Люкс Safety	1
To25950	Highlander Престиж	1
To27027	Highlander Элеганс	1
To29314	Hilux Exclusive	1
To9143	Hilux Комфорт	1
To9144	Hilux Комфорт	1
To9145	Hilux Престиж	1
To9146	Hilux Стандарт	1
DE27654	Hower_H3 Комфорт	1
DE27655	Hower_H3 Люкс	1
DE27653	Hower_H3 Сити	1
DE27657	Hower_H5 Комфорт	1
DE27658	Hower_H5 Люкс	1
DE27656	Hower_H5 Сити	1
UA28630	Hunter Классик	1
UA9327	Hunter Классик	1
UA9329	Hunter Трофи	1
UA26665	Hunter Юбилейный	1
BM28189	i3 94 ач+REX	1
BM30755	i3 i3 120Ah	1
BM30756	i3 i3s 120Ah	1
BM28477	i8 1,5L	1
BM28478	i8 1,5L	1
Ja29568	I-Pace First Edition	1
Ja29567	I-Pace HSE	1
Ja29565	I-Pace S	1
Ja29566	I-Pace SE	1
Le28593	IS_300 Comfort	1
Le28594	IS_300 Executive	1
Le28595	IS_300 Executive2	1
Le28596	IS_300 F Sport Executive	1
VW27628	Jetta Comfortline	1
VW25245	Jetta Comfortline	1
VW9521	Jetta Highline	1
VW26141	Jetta LIFE	1
VW26142	Jetta LIFE	1
VW26144	Jetta LIFE	1
VW25242	Jetta Trendline	1
VW25243	Jetta Trendline	1
VW27629	Jetta Trendline	1
Su8900	Jimny JLX (VVT)	1
Su8903	Jimny JLX (VVT)	1
Su8899	Jimny JLX (VVT) mode 3	1
Ni6412	Juke LE	1
Ni26553	Juke LE Perso	1
Ni28980	Juke LE+ Perso	1
Ni28979	Juke QE+	1
Ni28981	Juke QE+ Perso	1
Ni28977	Juke SE	1
Ni6416	Juke SE	1
Ni6418	Juke SE+	1
Ni28978	Juke SE+	1
Ni26552	Juke SE+ Perso	1
La26365	Kalina Classic	1
La26376	Kalina Classic	1
La26378	Kalina Classic	1
La26366	Kalina Comfort	1
La26372	Kalina Comfort	1
La26368	Kalina Comfort/Optima	1
La26369	Kalina Comfort/Optima	1
La26379	Kalina Comfort/Optima	1
La26381	Kalina Luxe	1
La26375	Kalina Standard	1
La26364	Kalina Standard	1
La26386	Kalina_Cross Classic	1
La26387	Kalina_Cross Comfort	1
La26391	Kalina_Cross Comfort/Black Line	1
La26392	Kalina_Cross Comfort/Black Line	1
La26388	Kalina_Cross Luxe	1
La26390	Kalina_Cross Luxe	1
La25812	Kalina_Sport Drive Active	1
La25811	Kalina_Sport Sport	1
Re25357	Kaptur Drive	1
Re25358	Kaptur Drive	1
Re25360	Kaptur Drive	1
Re25361	Kaptur Drive	1
Re26698	Kaptur Extreme	1
Re26699	Kaptur Extreme	1
Re26700	Kaptur Extreme	1
Re26613	Kaptur Life	1
Re25356	Kaptur Life	1
Re29291	Kaptur Play	1
Re29292	Kaptur Play	1
Re29293	Kaptur Play	1
Re25362	Kaptur Style	1
Re25363	Kaptur Style	1
Re25364	Kaptur Style	1
Sk29537	Kodiaq Active	1
Sk29538	Kodiaq Active	1
Sk29539	Kodiaq Active	1
Sk29540	Kodiaq Active	1
Sk29541	Kodiaq Ambition	1
Sk29542	Kodiaq Ambition	1
Sk29543	Kodiaq Ambition	1
Sk29544	Kodiaq Ambition	1
Sk29545	Kodiaq Ambition	1
Sk29546	Kodiaq Ambition	1
Sk26269	Kodiaq Ambition Plus	1
Sk26270	Kodiaq Ambition Plus	1
Sk26271	Kodiaq Ambition Plus	1
Sk29373	Kodiaq Laurin&Klement	1
Sk29374	Kodiaq Laurin&Klement	1
Sk29622	Kodiaq Scout	1
Sk29623	Kodiaq Scout	1
Sk29624	Kodiaq Sport Line	1
Sk29625	Kodiaq Sport Line	1
Sk29547	Kodiaq Style	1
Sk29548	Kodiaq Style	1
Sk29549	Kodiaq Style	1
Sk29550	Kodiaq Style	1
Sk29551	Kodiaq Style	1
Sk26272	Kodiaq Style Plus	1
Sk26273	Kodiaq Style Plus	1
Sk26274	Kodiaq Style Plus	1
Re30709	Koleos Comfort	1
Re26432	Koleos Executive	1
Re26433	Koleos Premium	1
Re26434	Koleos Premium	1
Fo25843	Kuga Titanium	1
Fo25844	Kuga Titanium	1
Fo25845	Kuga Titanium	1
Fo25846	Kuga Titanium Plus	1
Fo25840	Kuga Trend	1
Fo25841	Kuga Trend Plus	1
Fo25842	Kuga Trend Plus	1
Mt6156	L200 DC Intense	1
Mt6157	L200 DC Invite	1
Mt6158	L200 DC Invite+	1
Mt6159	L200 Instyle	1
Mt6160	L200 Intense	1
La27369	Largus Luxe 5 мест	1
La27365	Largus Luxe 7 мест	1
La27370	Largus Luxe/Prestige 5 мест	1
La27366	Largus Luxe/Prestige 7 мест	1
La28733	Largus Norma 5 мест	1
La25317	Largus Norma/Climate 5 мест	1
La25318	Largus Norma/Climate 7 мест	1
La27368	Largus Norma/Comfort 5 мест	1
La27367	Largus Norma/Comfort 7 мест	1
La25319	Largus Norma/Comfort 7 мест	1
La25315	Largus Standard 5 мест	1
La27371	Largus_Cross Luxe 5 мест	1
La27372	Largus_Cross Luxe 7 мест	1
Hw28878	Laville Luxe	1
Hw28879	Laville Luxe	1
To25040	LC_200 Executive 5 мест	1
To25041	LC_200 Executive 5 мест	1
To29714	LC_200 Executive Lounge	1
To29715	LC_200 Executive Lounge	1
To9157	LC_200 Комфорт	1
To9158	LC_200 Комфорт	1
To9163	LC_200 Люкс Safety 5 мест	1
To9164	LC_200 Люкс Safety 5 мест	1
To9165	LC_200 Люкс Safety 7 мест	1
To9166	LC_200 Люкс Safety 7 мест	1
To25238	LC_200 Престиж 5 мест	1
To25239	LC_200 Престиж 5 мест	1
To9167	LC_200 Элеганс	1
To9168	LC_200 Элеганс	1
Le26597	LC_500 Sport+	1
To27423	LC_Prado Классик	1
To27426	LC_Prado Комфорт	1
To27431	LC_Prado Люкс Safety 5 мест	1
To27432	LC_Prado Люкс Safety 5 мест	1
To27433	LC_Prado Люкс Safety 7 мест	1
To27434	LC_Prado Люкс Safety 7 мест	1
To27429	LC_Prado Престиж	1
To27430	LC_Prado Престиж	1
To27424	LC_Prado Стандарт	1
To27425	LC_Prado Стандарт	1
To27427	LC_Prado Элеганс	1
To27428	LC_Prado Элеганс	1
Sb28615	Legacy Elegance	1
Sb28616	Legacy Premium ES	1
Re29294	Logan Access	1
Re7909	Logan Access	1
Re25403	Logan Active	1
Re25401	Logan Confort	1
Re7913	Logan Confort	1
Re29298	Logan Drive	1
Re29299	Logan Drive	1
Re29300	Logan Drive	1
Re29295	Logan Life	1
Re29296	Logan Life	1
Re29297	Logan Life	1
Re7915	Logan Luxe Privilege	1
Re7917	Logan Luxe Privilege	1
Re25404	Logan Luxe Privilege	1
Re25405	Logan Privilege	1
Re7919	Logan Privilege	1
Re7921	Logan Privilege	1
Re29301	Logan Style	1
Re29302	Logan Style	1
Re29303	Logan Style	1
Re29782	Logan_Stepway Drive	1
Re29783	Logan_Stepway Drive	1
Re30744	Logan_Stepway Drive City	1
Re30745	Logan_Stepway Life City	1
Re29779	Logan_Stepway Live	1
Re29780	Logan_Stepway Live	1
Re29781	Logan_Stepway Live	1
Le27807	LS_350 Comfort	1
Le27808	LS_350 Executive	1
Le27809	LS_500 Comfort+	1
Le27811	LS_500 Executive	1
Le27810	LS_500 F Sport	1
Le27815	LS_500 Luxury	1
Le27814	LS_500 Luxury 2	1
Le27816	LS_500 Luxury+	1
Le27812	LS_500 Premium	1
Le27813	LS_500 Premium 2	1
Le29361	LX_450d Black Vision	1
Le29108	LX_450d Executive	1
Le29109	LX_450d Executive 2	1
Le26632	LX_450d Executive 2**	1
Le29362	LX_570 Black Vision**	1
Le29112	LX_570 Luxury +	1
Le29113	LX_570 Luxury 21+	1
Le29356	LX_570 Luxury 21+**	1
Le29115	LX_570 Luxury 8S+	1
Le29111	LX_570 Premium +	1
Le29116	LX_570 Superior	1
Le29357	LX_570 Superior**	1
BM29084	M2_Coupe 2,8L	1
BM28130	M2_Coupe 2,8L	1
BM29241	M2_Coupe Competition	1
BM29242	M2_Coupe Competition	1
BM29085	M4_Coupe 2,8L	1
BM28131	M4_Coupe 2,8L	1
BM30751	M4_Coupe Competition	1
BM30754	M4_Coupe Competition	1
BM28957	M5 Competition	1
Po20274	Macan GTS	1
Po25227	Macan Macan	1
Po29751	Macan Macan	1
Po7722	Macan S	1
Po7723	Macan Turbo	1
Po25626	Macan Turbo Performance	1
Ma25686	Mazda3 Active+	1
Ma25550	Mazda3 Active+	1
Ma25551	Mazda3 Active+	1
Ma25552	Mazda3 Exclusive	1
Ma5715	Mazda6 Active	1
Ma5717	Mazda6 Active	1
Ma29934	Mazda6 Active	1
Ma29937	Mazda6 Active	1
Ma29933	Mazda6 Drive	1
Ma5718	Mazda6 Drive	1
Ma25625	Mazda6 Executive	1
Ma29940	Mazda6 Executive	1
Ma29941	Mazda6 Executive Plus	1
Ma29938	Mazda6 Supreme	1
Ma29935	Mazda6 Supreme	1
Ma5726	Mazda6 Supreme	1
Ma5728	Mazda6 Supreme	1
Ma5724	Mazda6 Supreme Plus	1
Ma5725	Mazda6 Supreme Plus	1
Ma29936	Mazda6 Supreme Plus	1
Ma29939	Mazda6 Supreme Plus	1
MB29434	Mercedes-Maybach_S-Klasse S 450 4MATIC	1
MB26416	Mercedes-Maybach_S-Klasse S 560 4MATIC	1
MB29435	Mercedes-Maybach_S-Klasse S 650	1
MB29437	Mercedes-Maybach_S-Klasse S 650 Pullman	1
MB30738	Mercedes-Maybach_S-Klasse S 650 SIGNATURE	1
MB29436	Mercedes-Maybach_S-Klasse S 650 бронированный	1
Dt27274	mi-DO Dream I	1
Dt27275	mi-DO Dream I	1
Dt27276	mi-DO Dream I	1
Dt27277	mi-DO Dream II	1
Dt27278	mi-DO Dream II	1
Dt27279	mi-DO Dream II	1
Dt27280	mi-DO Trust I	1
Dt27281	mi-DO Trust I	1
Dt27282	mi-DO Trust II	1
Dt27283	mi-DO Trust II	1
Dt27284	mi-DO Trust III	1
Dt27285	mi-DO Trust III	1
Dt27286	mi-DO Trust III	1
Mi29701	Mini_5_Door Cooper	1
Mi29700	Mini_One Cooper	1
Mi25312	Mini_One Cooper S	1
